city,timestamp,temperature,season
New York,2010-09-10,18.84899589173271,autumn
New York,2010-09-11,15.514352753777352,autumn
New York,2010-09-12,17.479050334574293,autumn
New York,2010-09-13,16.8596961503405,autumn
New York,2010-09-14,19.826350860122826,autumn
New York,2010-09-15,10.65044825969642,autumn
New York,2010-09-16,9.171461796404854,autumn
New York,2010-09-17,14.60366885098371,autumn
New York,2010-09-18,15.896255490303469,autumn
New York,2010-09-19,20.3028308465557,autumn
New York,2010-09-20,9.930385495791395,autumn
New York,2010-09-21,7.405629221190548,autumn
New York,2010-09-22,16.325888762315042,autumn
New York,2010-09-23,18.226005074486284,autumn
New York,2010-09-24,15.789224784514106,autumn
New York,2010-09-25,9.298555245456566,autumn
New York,2010-09-26,11.792529321643634,autumn
New York,2010-09-27,7.426507408284328,autumn
New York,2010-09-28,18.130759153894413,autumn
New York,2010-09-29,18.178946075553267,autumn
New York,2010-09-30,9.412449387743198,autumn
New York,2010-10-01,18.742585132532025,autumn
New York,2010-10-02,9.069595019711508,autumn
New York,2010-10-03,16.204598159377557,autumn
New York,2010-10-04,20.179528378158306,autumn
New York,2010-10-05,18.890088516597764,autumn
New York,2010-10-06,3.7877303971512077,autumn
New York,2010-10-07,13.66721761234414,autumn
New York,2010-10-08,16.202167722438237,autumn
New York,2010-10-09,11.149475560208897,autumn
New York,2010-10-10,8.37232294072499,autumn
New York,2010-10-11,18.949424469070813,autumn
New York,2010-10-12,15.585678884843782,autumn
New York,2010-10-13,14.140122942129869,autumn
New York,2010-10-14,20.32755210045868,autumn
New York,2010-10-15,13.33230429863514,autumn
New York,2010-10-16,12.049977920131115,autumn
New York,2010-10-17,26.645029336048147,autumn
New York,2010-10-18,15.026626318486878,autumn
New York,2010-10-19,17.377300970567838,autumn
New York,2010-10-20,28.023284394865126,autumn
New York,2010-10-21,16.507864480446774,autumn
New York,2010-10-22,19.902877451232726,autumn
New York,2010-10-23,13.151007530946753,autumn
New York,2010-10-24,18.580759965446234,autumn
New York,2010-10-25,18.84649867345217,autumn
New York,2010-10-26,10.458406453281363,autumn
New York,2010-10-27,18.739503220083723,autumn
New York,2010-10-28,14.877078640323145,autumn
New York,2010-10-29,17.333982808330404,autumn
New York,2010-10-30,13.327556178650758,autumn
New York,2010-10-31,14.03023854802616,autumn
New York,2010-11-01,17.37462424760919,autumn
New York,2010-11-02,11.618826759228691,autumn
New York,2010-11-03,6.011893798534215,autumn
New York,2010-11-04,15.68927604936535,autumn
New York,2010-11-05,19.448730306629248,autumn
New York,2010-11-06,24.73625075309872,autumn
New York,2010-11-07,14.075824883149274,autumn
New York,2010-11-08,8.538141547984184,autumn
New York,2010-11-09,14.953573836932302,autumn
New York,2010-11-10,9.737654548995414,autumn
New York,2010-11-11,11.854910550503835,autumn
New York,2010-11-12,12.193435467714576,autumn
New York,2010-11-13,14.96430872516444,autumn
New York,2010-11-14,17.220894542571777,autumn
New York,2010-11-15,21.531937456312004,autumn
New York,2010-11-16,20.045642966574675,autumn
New York,2010-11-17,18.080709092951736,autumn
New York,2010-11-18,16.588121182866924,autumn
New York,2010-11-19,15.35880954010306,autumn
New York,2010-11-20,19.800917774556034,autumn
New York,2010-11-21,18.252527502757847,autumn
New York,2010-11-22,16.627166437687283,autumn
New York,2010-11-23,17.52876655297219,autumn
New York,2010-11-24,7.8552323700179585,autumn
New York,2010-11-25,8.14052922228529,autumn
New York,2010-11-26,18.721887038415744,autumn
New York,2010-11-27,20.582006990136456,autumn
New York,2010-11-28,18.71398021132854,autumn
New York,2010-11-29,8.885628245310214,autumn
New York,2010-11-30,6.497122992576241,autumn
New York,2010-12-01,-3.889325895924004,winter
New York,2010-12-02,11.47930108649829,winter
New York,2010-12-03,-9.624852156088949,winter
New York,2010-12-04,4.1526319389555235,winter
New York,2010-12-05,-9.617300608952663,winter
New York,2010-12-06,0.8878165743491527,winter
New York,2010-12-07,-1.3844878176893227,winter
New York,2010-12-08,1.3313625998678533,winter
New York,2010-12-09,3.6048863971831526,winter
New York,2010-12-10,-1.876349605643404,winter
New York,2010-12-11,-2.455344325294642,winter
New York,2010-12-12,3.130536761239004,winter
New York,2010-12-13,7.210719069314963,winter
New York,2010-12-14,-13.182237564338287,winter
New York,2010-12-15,12.665016999018624,winter
New York,2010-12-16,8.944734389095267,winter
New York,2010-12-17,1.1446966245170027,winter
New York,2010-12-18,-4.752718749082958,winter
New York,2010-12-19,2.610227697096259,winter
New York,2010-12-20,5.8172701836661025,winter
New York,2010-12-21,0.20564960300634869,winter
New York,2010-12-22,-9.293111217960002,winter
New York,2010-12-23,-8.890917482316373,winter
New York,2010-12-24,4.632649715908325,winter
New York,2010-12-25,3.4998119114600748,winter
New York,2010-12-26,0.2559464754436801,winter
New York,2010-12-27,-4.538727818212161,winter
New York,2010-12-28,-0.2555479483571135,winter
New York,2010-12-29,2.280888742391002,winter
New York,2010-12-30,2.3065328296433227,winter
New York,2010-12-31,-5.3003814999071475,winter
New York,2011-01-01,2.686208375837663,winter
New York,2011-01-02,-3.550149579223374,winter
New York,2011-01-03,-4.84230880035292,winter
New York,2011-01-04,-1.4338030612185664,winter
New York,2011-01-05,1.754423517795649,winter
New York,2011-01-06,-0.30161515220125573,winter
New York,2011-01-07,-5.6995833931521,winter
New York,2011-01-08,-6.359902836286779,winter
New York,2011-01-09,-8.30452223101878,winter
New York,2011-01-10,7.9934739772741645,winter
New York,2011-01-11,-3.2020969826504353,winter
New York,2011-01-12,-1.2943059830571022,winter
New York,2011-01-13,4.451326391368933,winter
New York,2011-01-14,-4.185525566208011,winter
New York,2011-01-15,-4.823823587735809,winter
New York,2011-01-16,7.141718485615622,winter
New York,2011-01-17,-1.5652802849626886,winter
New York,2011-01-18,-2.605628524770733,winter
New York,2011-01-19,-1.622560293729306,winter
New York,2011-01-20,1.1333112489743937,winter
New York,2011-01-21,11.493014744297366,winter
New York,2011-01-22,1.0372664568001349,winter
New York,2011-01-23,0.304957379390152,winter
New York,2011-01-24,-0.49076306131494946,winter
New York,2011-01-25,0.765633193812804,winter
New York,2011-01-26,7.970599010674555,winter
New York,2011-01-27,6.34438465657121,winter
New York,2011-01-28,-0.28483823703971395,winter
New York,2011-01-29,-5.687983652498981,winter
New York,2011-01-30,-10.116724900574287,winter
New York,2011-01-31,2.1072991706308466,winter
New York,2011-02-01,-5.96746228948255,winter
New York,2011-02-02,-3.4288765180084924,winter
New York,2011-02-03,6.330907480119806,winter
New York,2011-02-04,2.392956913026136,winter
New York,2011-02-05,-2.026182197830493,winter
New York,2011-02-06,-6.99485925841171,winter
New York,2011-02-07,-5.407690007156961,winter
New York,2011-02-08,5.772242181325837,winter
New York,2011-02-09,-2.23669285529476,winter
New York,2011-02-10,-2.747553750203169,winter
New York,2011-02-11,3.5431349113561303,winter
New York,2011-02-12,6.493484127301908,winter
New York,2011-02-13,-11.509392809118298,winter
New York,2011-02-14,3.59501182414049,winter
New York,2011-02-15,3.181947240651754,winter
New York,2011-02-16,0.7547906611672521,winter
New York,2011-02-17,-7.816026077611401,winter
New York,2011-02-18,1.366383965142541,winter
New York,2011-02-19,4.567521156489719,winter
New York,2011-02-20,-0.3998999082799895,winter
New York,2011-02-21,-3.3311817516875037,winter
New York,2011-02-22,8.233681993793763,winter
New York,2011-02-23,3.222248200977456,winter
New York,2011-02-24,-8.508611177722281,winter
New York,2011-02-25,-0.7444397837158079,winter
New York,2011-02-26,1.678131837309601,winter
New York,2011-02-27,0.7898418889322703,winter
New York,2011-02-28,-0.06325256287768093,winter
New York,2011-03-01,13.902260048963413,spring
New York,2011-03-02,14.125249287669064,spring
New York,2011-03-03,14.091347878937489,spring
New York,2011-03-04,15.117012537670309,spring
New York,2011-03-05,12.117444361746635,spring
New York,2011-03-06,8.444131128662816,spring
New York,2011-03-07,17.4217224718665,spring
New York,2011-03-08,4.0428947211491835,spring
New York,2011-03-09,10.080495400019016,spring
New York,2011-03-10,10.543013341148367,spring
New York,2011-03-11,4.727366370788274,spring
New York,2011-03-12,11.562920893091835,spring
New York,2011-03-13,5.531773894257366,spring
New York,2011-03-14,14.675901810263076,spring
New York,2011-03-15,10.840303788715442,spring
New York,2011-03-16,11.909756449413205,spring
New York,2011-03-17,22.94350825873281,spring
New York,2011-03-18,1.409995530012802,spring
New York,2011-03-19,20.752980939825733,spring
New York,2011-03-20,11.26803145235943,spring
New York,2011-03-21,11.098029307190341,spring
New York,2011-03-22,1.2540830806717764,spring
New York,2011-03-23,11.153730934890678,spring
New York,2011-03-24,20.509998158244578,spring
New York,2011-03-25,5.7697978756536115,spring
New York,2011-03-26,13.73653236113698,spring
New York,2011-03-27,9.797125732114939,spring
New York,2011-03-28,3.4891046127847307,spring
New York,2011-03-29,6.155498813227808,spring
New York,2011-03-30,20.68320028426891,spring
New York,2011-03-31,3.2986324176695128,spring
New York,2011-04-01,16.025020601368688,spring
New York,2011-04-02,10.78789469352145,spring
New York,2011-04-03,5.530788265531546,spring
New York,2011-04-04,2.87169937382716,spring
New York,2011-04-05,13.97854762937692,spring
New York,2011-04-06,10.938997101918138,spring
New York,2011-04-07,13.513090579678437,spring
New York,2011-04-08,9.281372564259438,spring
New York,2011-04-09,7.635336200131933,spring
New York,2011-04-10,9.490405816509762,spring
New York,2011-04-11,7.654682759117783,spring
New York,2011-04-12,11.903158620436967,spring
New York,2011-04-13,24.525469094609132,spring
New York,2011-04-14,2.828798638820807,spring
New York,2011-04-15,10.827215720629816,spring
New York,2011-04-16,11.529704754236729,spring
New York,2011-04-17,12.965345716150857,spring
New York,2011-04-18,15.096588763812619,spring
New York,2011-04-19,2.7881811932079774,spring
New York,2011-04-20,8.960394702717759,spring
New York,2011-04-21,15.895469569856957,spring
New York,2011-04-22,7.650374724297503,spring
New York,2011-04-23,5.870534021805096,spring
New York,2011-04-24,15.128521592122011,spring
New York,2011-04-25,15.13216419341925,spring
New York,2011-04-26,16.15577733051701,spring
New York,2011-04-27,15.524424130625299,spring
New York,2011-04-28,5.983418456676962,spring
New York,2011-04-29,7.695549388747439,spring
New York,2011-04-30,6.547796236506434,spring
New York,2011-05-01,7.741958401359204,spring
New York,2011-05-02,14.152892230784985,spring
New York,2011-05-03,12.753365268663693,spring
New York,2011-05-04,0.981553127040458,spring
New York,2011-05-05,22.777238520382994,spring
New York,2011-05-06,7.998798787537444,spring
New York,2011-05-07,9.868913197045556,spring
New York,2011-05-08,5.766895139865679,spring
New York,2011-05-09,8.141675915254044,spring
New York,2011-05-10,11.568448779671018,spring
New York,2011-05-11,8.579728718100467,spring
New York,2011-05-12,10.381835284990597,spring
New York,2011-05-13,12.109592573462603,spring
New York,2011-05-14,6.413457699806888,spring
New York,2011-05-15,6.287880303927794,spring
New York,2011-05-16,10.992433040895948,spring
New York,2011-05-17,9.523429462004753,spring
New York,2011-05-18,16.574885784319157,spring
New York,2011-05-19,17.19385384956086,spring
New York,2011-05-20,11.719301729773694,spring
New York,2011-05-21,16.614993424968155,spring
New York,2011-05-22,18.485183660694027,spring
New York,2011-05-23,12.985264382326356,spring
New York,2011-05-24,17.986087672798924,spring
New York,2011-05-25,15.672617834617204,spring
New York,2011-05-26,13.51182821805374,spring
New York,2011-05-27,7.696837308089463,spring
New York,2011-05-28,7.571262797675228,spring
New York,2011-05-29,18.084055548498878,spring
New York,2011-05-30,10.857976870141819,spring
New York,2011-05-31,3.8887111857429124,spring
New York,2011-06-01,14.323634063372683,summer
New York,2011-06-02,33.93330647162175,summer
New York,2011-06-03,22.410250107468034,summer
New York,2011-06-04,29.344400835917302,summer
New York,2011-06-05,35.432470652992095,summer
New York,2011-06-06,21.775661409831415,summer
New York,2011-06-07,28.586007968790973,summer
New York,2011-06-08,18.256040656551665,summer
New York,2011-06-09,23.5409356136558,summer
New York,2011-06-10,18.337879400239807,summer
New York,2011-06-11,16.62883643457345,summer
New York,2011-06-12,17.055358529325453,summer
New York,2011-06-13,23.422252970701905,summer
New York,2011-06-14,21.901836561462154,summer
New York,2011-06-15,28.41978422661454,summer
New York,2011-06-16,13.536213980734138,summer
New York,2011-06-17,32.6292970332528,summer
New York,2011-06-18,29.92203089278074,summer
New York,2011-06-19,19.261217894187165,summer
New York,2011-06-20,25.29693945168443,summer
New York,2011-06-21,28.209781404099818,summer
New York,2011-06-22,22.56394065087135,summer
New York,2011-06-23,29.139516593790045,summer
New York,2011-06-24,32.55684069431465,summer
New York,2011-06-25,22.039247712263986,summer
New York,2011-06-26,23.893089595348258,summer
New York,2011-06-27,34.62370937795818,summer
New York,2011-06-28,27.75695357575637,summer
New York,2011-06-29,22.440638731329216,summer
New York,2011-06-30,25.953761147294173,summer
New York,2011-07-01,23.397644234358992,summer
New York,2011-07-02,24.181449306449935,summer
New York,2011-07-03,28.18318876955727,summer
New York,2011-07-04,21.011914235874197,summer
New York,2011-07-05,24.656181087167734,summer
New York,2011-07-06,29.841758257648927,summer
New York,2011-07-07,25.769791074863335,summer
New York,2011-07-08,27.974750874226277,summer
New York,2011-07-09,20.02960645633979,summer
New York,2011-07-10,28.213872679596733,summer
New York,2011-07-11,30.656025486590984,summer
New York,2011-07-12,24.995219697165826,summer
New York,2011-07-13,20.417108920714966,summer
New York,2011-07-14,29.38840282537567,summer
New York,2011-07-15,17.382876998474128,summer
New York,2011-07-16,32.10522500247609,summer
New York,2011-07-17,30.61224447743477,summer
New York,2011-07-18,31.088878713889287,summer
New York,2011-07-19,18.618265193818104,summer
New York,2011-07-20,27.47082525218972,summer
New York,2011-07-21,19.54358085245967,summer
New York,2011-07-22,7.594212063416851,summer
New York,2011-07-23,23.694732825860935,summer
New York,2011-07-24,29.24732264609965,summer
New York,2011-07-25,19.87481158231639,summer
New York,2011-07-26,23.041535760964845,summer
New York,2011-07-27,24.569976955209004,summer
New York,2011-07-28,23.570705800805484,summer
New York,2011-07-29,23.772233444526947,summer
New York,2011-07-30,25.102498010696056,summer
New York,2011-07-31,25.555570833363827,summer
New York,2011-08-01,31.7795244637196,summer
New York,2011-08-02,30.807933334160303,summer
New York,2011-08-03,28.22799488864233,summer
New York,2011-08-04,24.458012908461267,summer
New York,2011-08-05,21.4806799571205,summer
New York,2011-08-06,34.33624321101413,summer
New York,2011-08-07,28.728375438362214,summer
New York,2011-08-08,25.139870299599202,summer
New York,2011-08-09,25.07765314307709,summer
New York,2011-08-10,29.02257193999826,summer
New York,2011-08-11,24.177994348081167,summer
New York,2011-08-12,17.823812068920596,summer
New York,2011-08-13,26.14304236942064,summer
New York,2011-08-14,25.73917150791927,summer
New York,2011-08-15,27.623964088810055,summer
New York,2011-08-16,24.403170876331046,summer
New York,2011-08-17,21.580644623939037,summer
New York,2011-08-18,24.77097865794239,summer
New York,2011-08-19,29.46700464976152,summer
New York,2011-08-20,25.413607757007036,summer
New York,2011-08-21,17.35921489894905,summer
New York,2011-08-22,19.145795861440305,summer
New York,2011-08-23,19.29830667559346,summer
New York,2011-08-24,30.20157368955163,summer
New York,2011-08-25,21.392899377084884,summer
New York,2011-08-26,21.191947636811825,summer
New York,2011-08-27,20.597811905766562,summer
New York,2011-08-28,24.01125047921111,summer
New York,2011-08-29,31.98057471130683,summer
New York,2011-08-30,21.916670889431256,summer
New York,2011-08-31,25.810650916900098,summer
New York,2011-09-01,7.604950043177153,autumn
New York,2011-09-02,13.427821443652812,autumn
New York,2011-09-03,16.557606369745955,autumn
New York,2011-09-04,18.378881001309324,autumn
New York,2011-09-05,9.425552425930174,autumn
New York,2011-09-06,23.099220629242694,autumn
New York,2011-09-07,24.657814234153715,autumn
New York,2011-09-08,14.026264748199134,autumn
New York,2011-09-09,16.81907682453283,autumn
New York,2011-09-10,5.164114564466713,autumn
New York,2011-09-11,16.647287853582082,autumn
New York,2011-09-12,14.33057697827737,autumn
New York,2011-09-13,7.099084228117585,autumn
New York,2011-09-14,20.733974060390086,autumn
New York,2011-09-15,9.05386283966844,autumn
New York,2011-09-16,9.99425628592098,autumn
New York,2011-09-17,15.235049331340289,autumn
New York,2011-09-18,17.256873780659546,autumn
New York,2011-09-19,10.782975954781886,autumn
New York,2011-09-20,18.691209546931308,autumn
New York,2011-09-21,17.40026294709042,autumn
New York,2011-09-22,10.567881739934403,autumn
New York,2011-09-23,15.983329879972137,autumn
New York,2011-09-24,9.851307586015622,autumn
New York,2011-09-25,18.72150779498928,autumn
New York,2011-09-26,16.675449669383745,autumn
New York,2011-09-27,15.818255812660741,autumn
New York,2011-09-28,17.03639743133101,autumn
New York,2011-09-29,7.627985045786474,autumn
New York,2011-09-30,19.7141308094609,autumn
New York,2011-10-01,18.180142774653493,autumn
New York,2011-10-02,13.028953466852672,autumn
New York,2011-10-03,13.91370722899169,autumn
New York,2011-10-04,15.589881481465115,autumn
New York,2011-10-05,14.66808235791981,autumn
New York,2011-10-06,27.10692458441224,autumn
New York,2011-10-07,17.567660939783313,autumn
New York,2011-10-08,2.555724996816087,autumn
New York,2011-10-09,9.92839849003981,autumn
New York,2011-10-10,23.19746049305268,autumn
New York,2011-10-11,14.837972141649406,autumn
New York,2011-10-12,14.84680620726602,autumn
New York,2011-10-13,14.778092727472766,autumn
